order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,city,country,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
5817,231,Orazio Pedroza,2585826843652,Batman Earth One,comic,3,3,$35.99,2021-09-21 11:12:17,Benin city,Nigeria,ChronicleBooks.com,9f0caaba-1fa8-4094-9135-818bd369094a,Y,
5818,288,Maggie Frick,3852654760482,Age of Discontuinity,economics,2,6,$17.99,2021-11-19 05:23:04,Cancun,Mexico,Thestrand.com,7256129e-8ce1-404f-bd40-e40bd196e7ef,N,Failed to connect to server
5819,46,Barbara Masson,3028746881193,Devil's Advocate,fiction,3,5,$34.99,2021-05-12 07:11:39,Porto,Portugal,Abebooks.com,98434a57-37ab-4fff-9c99-687119b8b8ea,Y,
5820,322,Gertrude Perrier,5769620290721,World's Greatest Short Stories,fiction,3,3,$33.99,2021-03-13 12:34:24,Abuja,Nigeria,Amazonbooks.com,680ac07c-72d5-4cda-92ca-1ada60df5107,N,Card declined
5821,472,Francisco Javier Paris,6650300891316,Machine Learning for Hackers,data_science,2,6,$23.99,2021-03-17 03:38:13,Orlando,United States,Chapters.indigo.ca,feef5b4a-5be0-4214-b6bf-88348a8b1b66,Y,
5822,434,Kathy Geißler,9728457637785,Argumentative Indian,nonfiction,1,7,$37.99,2021-05-08 15:04:02,Bristol,Japan,Wordery.com,82c89257-4662-4b4e-817e-5173bc384d3c,Y,
5823,201,Liesa Gallegos,3500631699682,Think Complexity,data_science,2,3,$32.99,2021-05-05 19:39:47,Perugia,Italy,Albris.com,c834412d-722b-4b50-8a5d-88672e6680bd,Y,
5824,141,Franz-Xaver Navarro,2373245561840,Manasa,nonfiction,3,5,$30.99,2021-03-19 04:17:02,Milan,Italy,Kidsbooks.com,8696d9b4-7821-43dd-b165-e72b388b6381,Y,
5825,74,Clémence Siegrist,2345007627910,Tales of Mystery and Imagination,fiction,1,3,$21.99,2021-12-03 02:43:43,Turin,Italy,Audiobooks.com,999cb879-ab16-4f55-a94d-e2801f182bf1,Y,
5826,132,Hélène Eigenwillig,1428512400030,Python for Data Analysis,data_science,1,7,$37.99,2021-09-22 06:01:54,London,England,Audiobooksnow.com,7174777d-f9ed-4878-bf39-3236068355d7,Y,
5827,170,Jennifer Kuhn,2076984564287,Statistical Decision Theory',data_science,1,1,$24.99,2021-01-13 05:01:17,Merida,Mexico,Booksamillion.com,148d7f6d-0a11-4eed-a4c9-bb2b4abbe986,N,Card declined
5828,377,Liliana Caldera,7751591795334,How to Think Like Sherlock Holmes,psychology,3,10,$24.99,2021-06-12 20:18:12,Seville,Spain,Abebooks.com,5c48582b-bead-4f31-b78c-e89eeb9b1f67,Y,
5829,153,Inès Schäfer,7747354000258,Last Mughal,history,3,1,$40.99,2021-09-11 23:42:27,Cordoba,Spain,Audiobooksnow.com,15fc55b4-7bb2-4b81-9a1d-cdcb8f50acc6,N,Card declined
5830,99,Lio Pausini,2756676337398,Prisoner of Birth,fiction,3,9,$22.99,2021-02-27 03:30:25,Toyama,Japan,Waterstones.com,917226e9-aa11-4549-abb0-046a250e0d32,N,Card declined
5831,303,Marian Valette,6570040494380,Down and Out in Paris & London,nonfiction,3,3,$40.99,2021-01-07 11:11:00,Birmingham,England,Mcnallyrobinson.com,2bedba71-8843-4f8d-9437-00587bf70e51,Y,
5832,476,Yulieth Zimmer,3258386126952,Trembling of a Leaf,fiction,3,7,$22.99,2021-09-20 17:46:03,Bilbao,Spain,Amazonbooks.com,d0e7cfd4-9c05-4e24-862a-5c7c9bce8216,N,Failed to connect to server
5833,123,Jonathan Harper,4486475304816,Aghal Paghal,nonfiction,3,3,$17.99,2021-06-21 13:23:46,Toulouse,France,Hive.com,be819e05-f2f1-4b8b-81b1-506f40caa71d,Y,
5834,157,Hernán Galindo,9118243454489,Uncommon Wisdom,nonfiction,1,5,$36.99,2021-06-04 09:27:22,Benin city,Nigeria,Amazon.com,fa3f7f08-c4a4-4327-b5af-6b0c5f221e36,N,Card declined
5835,133,Wiebke Duque,0413525601230,Data Scientists at Work,data_science,2,2,$30.99,2021-07-16 18:30:20,Lille,France,Daedalus Books,1a194c30-0d60-4b21-89cc-341e10836f96,N,Card declined
5836,303,Marian Valette,1868483396947,Image Processing & Mathematical Morphology,signal_processing,1,8,$40.99,2021-09-29 03:06:49,Birmingham,England,Booktopia.com,c3ba1d56-7139-4edd-a272-599c3211b843,Y,
5837,15,Lara Wyss,1237933236599,Freedom at Midnight,history,2,10,$18.99,2021-06-18 19:32:03,Turin,Italy,Daedalus Books,3007c4aa-465b-4352-83e6-938e6e38fd6d,N,Card declined
5838,256,Adele Palomo,4855909776589,Introduction to Algorithms,computer_science,1,4,$40.99,2021-10-26 23:41:29,San Jose,United States,Audible.com,dbe26297-339f-4799-95f6-43f5bc654390,Y,
5839,94,Elizabeth Charrier,3058235703934,Zen & The Art of Motorcycle Maintenance,philosophy,3,10,$20.99,2021-02-28 10:31:15,Tijuana,Mexico,Wordery.com,78923eaa-d235-4087-aaa7-7b386a4817e5,Y,
5840,493,Esparta Schmidtke,8809189163481,Return of the Primitive,philosophy,3,2,$25.99,2021-07-20 22:55:29,Braga,Portugal,Daedalus Books,46eaa2be-4f56-44e3-a225-25b40ff2026a,Y,
5841,423,Manfred Suter,9269471180135,False Impressions,fiction,1,3,$26.99,2021-07-11 16:32:31,Lyon,France,Audiobooksnow.com,579234ff-18fa-4aa1-ac59-91f51e704399,Y,
5842,24,Giesela Calderon,2016304461544,Broca's Brain,science,1,8,$35.99,2021-10-22 12:06:59,Washington DC,United States,Audible.com,2a1c8539-4e58-4e11-868b-77d9d63c2870,Y,
5843,223,Hans-Ulrich Bernasconi,9271908957746,Winter of Our Discontent,fiction,2,6,$32.99,2021-12-30 18:36:55,Uyo,Nigeria,Thestrand.com,ec07b582-cec3-4fa9-b522-d3b49a634442,N,Failed to connect to server
5844,80,Paola Techer,9852741974369,Philosophy: Who Needs It,philosophy,3,10,$17.99,2021-10-25 14:27:02,Brighton,England,Ebay.com,f2dd2d6c-ad12-4e4a-99c9-0685e592e2f2,Y,
5845,355,Shawn Chiappetta,7278209280513,One,nonfiction,2,6,$39.99,2021-08-04 02:35:44,Valencia,Spain,ChronicleBooks.com,3a5766c8-c8a7-4d73-9859-6435c071e6a9,Y,
5846,190,Alexander Dias,8300689717858,Life in Letters,nonfiction,2,5,$35.99,2021-09-03 16:18:55,Bacalar,Mexico,Thestrand.com,d52899d7-2a61-4f0c-8c05-a8b92f291837,Y,
5847,484,Türkan Gamboa,7608116050198,Idea of Justice,nonfiction,3,1,$21.99,2021-05-25 07:19:39,Frankfurt,Germany,Thriftbooks.com,46190502-5749-43a5-8768-e744922f2887,N,Failed to connect to server
5848,248,Courtney Börner,0715084237593,Data Mining Handbook,data_science,2,8,$19.99,2021-07-24 11:55:45,Hamburg,Germany,Booktopia.com,ec125a1f-9aeb-4e77-b48d-63def179bada,Y,
5849,137,Camila Mannoia,8242194892418,Data Smart,data_science,3,8,$39.99,2021-08-11 17:46:04,Tavira,Portugal,Costco.com,055eb727-6e16-4e50-83b5-5c53f0bc0e0e,Y,
5850,132,Hélène Eigenwillig,4375469216580,Elements of Information Theory,data_science,2,10,$22.99,2021-03-23 12:43:26,London,England,Walmart.com,92546a32-7d9b-42ed-9f13-7fcea506fb35,N,Card declined
5851,309,Odette Almaraz,2981411402929,Empire of the Mughal - Ruler of the World,history,1,3,$20.99,2021-07-02 18:07:58,Chicago,United States,Kidsbooks.com,b0715745-42c2-42c6-94f3-995fa46d4cb5,Y,
5852,109,Lisa Egger,7793615349260,Mein Kampf,nonfiction,1,9,$36.99,2021-08-16 22:01:09,Florence,Italy,Waterstones.com,28544471-df1b-4cc3-a52c-6c4831ad5a6c,N,Failed to connect to server
5853,319,Rodrigo Pieper,3126379168602,Beyond Degrees,nonfiction,3,1,$31.99,2021-12-09 18:00:19,Leon,Mexico,Hudsonbooksellers.com,55da724e-1424-4600-8bc0-cec86366ef68,Y,
5854,467,Corsin Mendoza,2821691972999,Hunchback of Notre Dame,fiction,3,10,$24.99,2021-01-16 02:07:27,Leon,Mexico,Abebooks.com,b63177ef-07f0-4eed-b58a-34db7214dc00,Y,
5855,311,Natalia Senn,6448298381687,Crime and Punishment,fiction,1,2,$38.99,2021-02-17 19:17:05,Orlando,United States,Walmart.com,1a340ac9-8498-41f7-9412-676aab0c4055,Y,
5856,329,Thierry Columbo,7168861197529,Courtroom Genius,nonfiction,2,2,$26.99,2021-09-06 10:52:21,Oxford,England,Abebooks.com,0b758368-fdcb-47db-a74a-cc584b86876c,Y,
5857,233,Danica Pineau,4870898407610,Doctor in the Nude,fiction,1,9,$34.99,2021-05-15 22:42:37,Merida,Mexico,Audible.com,e1f1cef5-d2a6-4824-bb2f-5d2dcb0d0f18,Y,
5858,397,Cristina Myers,1020984536356,Image Processing with MATLAB,signal_processing,1,8,$18.99,2021-06-09 11:14:32,capri,Italy,Mcnallyrobinson.com,0c10f7c4-97de-437e-9d9b-15563deb0168,Y,
5859,135,Martin Rohleder,1620766075419,Moon is Down,fiction,1,7,$40.99,2021-11-24 02:02:22,Bristol,Japan,ChronicleBooks.com,e46b4303-eb3c-4b6f-accc-d8027a412972,Y,
5860,216,Silvia Launay,6075994497628,Apulki,nonfiction,3,10,$37.99,2021-12-28 03:06:36,Tomar,Portugal,Bookoutlet.com,2fadf505-bae3-4022-b26a-3f3a67098ff6,N,Card declined
5861,168,Anja Förster,0382778514294,On Education,philosophy,2,7,$25.99,2021-09-18 15:03:08,Mexico City,Mexico,Thriftbooks.com,436ca9a7-c58b-4569-8c7f-5230176d22b0,Y,
5862,288,Maggie Frick,0199226066959,Short History of the World,history,2,4,$40.99,2021-12-10 15:08:10,Cancun,Mexico,Waterstones.com,4914022a-9038-4432-8253-b107ee294dda,Y,
5863,292,Mary Le Goff,2756676337398,Prisoner of Birth,fiction,1,9,$22.99,2021-05-22 13:40:54,Valencia,Spain,Bookoutlet.com,5d193f90-3db2-481f-8af6-2100952ec8e3,Y,
5864,144,Vanessa Koch II,2082965708694,Ashenden of The British Agent,fiction,1,7,$21.99,2021-07-30 23:28:59,Lille,France,Thestrand.com,11dd2f4c-84c8-45d7-982b-c8aab3177cd6,Y,
5865,5,Augusto Goncalves,9269471180135,False Impressions,fiction,3,8,$26.99,2021-02-04 04:43:50,Lille,France,Audiobooks.com,6ebf8bcb-c56d-408b-ba78-6df3e3519b1c,N,Card declined
5866,7,Linda Franscini,2373245561840,Manasa,nonfiction,3,8,$30.99,2021-04-11 14:48:55,Nuremberg,Germany,Ebay.com,6002b758-7055-4304-8c73-bf8da94b887c,Y,
5867,36,Cosima Beltrán,6757123126783,Design with OpAmps,computer_science,2,4,$35.99,2021-08-04 21:38:37,cardiff,England,Indiebound.com,510a902c-63e6-40cd-943a-d30a0c7a231e,Y,
5868,437,Tracey Uribe,4064488855367,Phantom of Manhattan,fiction,2,10,$20.99,2021-08-24 15:17:38,Genoa,Italy,Kidsbooks.com,59365854-5ed8-4a5d-88b2-51382ff078ea,Y,
5869,358,Adem Scarlatti,4802362382925,Angels & Demons,fiction,1,10,$37.99,2021-03-19 09:55:08,Toulouse,France,Audible.com,2c9df94c-c970-405f-8350-ab6aa3a6cb4e,Y,
5870,217,Tonia Ruppersberger,3039213765823,Surely You're Joking Mr Feynman,science,3,4,$30.99,2021-03-28 17:56:55,Rome,Italy,Powellsbooks.com,7f7d5b99-ad6d-4559-909d-4162a059bacd,Y,
5871,442,Mayte Garrett,2320947112207,Drunkard's Walk,science,2,4,$27.99,2021-03-05 13:09:54,Stuttgart,Germany,Amazon.com,02d38410-47a5-47eb-8063-1a78a1b218d8,Y,
5872,3,Christophe Gallego,7187656016920,Data Analysis with Open Source Tools,data_science,1,9,$18.99,2021-08-12 01:27:16,Nantes,France,Booktopia.com,5efdab9a-f4a8-446a-ac09-49b3a11b55f9,Y,
5873,115,José María Mans,2271754203551,Catch 22,fiction,2,4,$17.99,2021-04-20 03:26:59,Vallodolid,Mexico,Audible.com,df94198f-bbdc-4bd8-8f25-7f3e0d8d37ef,Y,
5874,426,Ian Miller,0271427878903,Making Software,computer_science,2,1,$34.99,2021-07-23 22:23:31,Nice,France,Albris.com,a0749e98-429a-4d06-a4d5-952e1e37754b,Y,
5875,363,Patricia Budig,2040752275866,Last Lecture,nonfiction,1,1,$28.99,2021-10-27 08:58:57,Seville,Spain,Thestrand.com,98ad5bcd-7b2d-44ec-a745-2c594b8bc3de,Y,
5876,313,Marine Fisher,3082759451644,Flashpoint,comic,3,10,$36.99,2021-07-06 14:13:13,Bordeaux,France,Amazon.com,79c6e34e-7abe-4ffb-893b-0bb4cf740d47,N,Failed to connect to server
5877,362,Edda Jost,4599246610938,New Machiavelli,fiction,1,3,$39.99,2021-10-04 20:42:02,Yokohama,Japan,Booktopia.com,1b30732f-5740-434d-9a9d-0bd4b1da96a4,N,Failed to connect to server
5878,78,Cécile Gussoni,3513933287112,Orientalism,history,2,10,$23.99,2021-01-22 01:57:56,Bordeaux,France,Abebooks.com,7a66b3bf-7cfb-4898-94ef-035e73e2c54a,Y,
5879,74,Clémence Siegrist,6352219520690,Final Crisis,comic,1,4,$29.99,2021-07-24 20:29:07,Turin,Italy,Amazon.com,5d09ebf0-4cb2-4a31-b8c5-10afec7daf6b,Y,
5880,309,Odette Almaraz,3028746881193,Devil's Advocate,fiction,2,1,$34.99,2021-11-15 21:27:16,Chicago,United States,Waterstones.com,74869208-d122-4541-a5d0-a6bba4e9c659,Y,
5881,279,Elke Aubry,6784661220994,Crisis on Infinite Earths,comic,2,6,$37.99,2021-01-21 19:42:15,Hamburg,Germany,Audiobooksnow.com,a8663ef4-8f16-4d3b-aeec-28fd5bc4b691,Y,
5882,280,Erica Wieloch,0285332342282,Ropemaker,fiction,1,5,$20.99,2021-03-04 09:27:38,Uyo,Nigeria,Indiebound.com,c37db84f-39b9-4d8a-8653-e257985b63e4,N,Card declined
5883,289,Clara Henao,3688712180103,Attorney,fiction,1,1,$30.99,2021-06-15 17:03:50,Mexico City,Mexico,ChronicleBooks.com,59dbfbb4-807b-44bb-818a-ee7dccab99da,Y,
5884,9,Sandra Carre,0803513853343,Gun Gayin Awadi,nonfiction,1,1,$17.99,2021-05-13 06:50:11,Genoa,Italy,Target.com,88e113a4-6e26-41c2-866c-4aca9a2c1cf7,Y,
5885,252,Miguel Ledoux,4927117696819,History of the DC Universe,comic,1,4,$30.99,2021-02-05 09:09:40,Lisbon,Portugal,ChronicleBooks.com,4a89b5f1-02a7-4365-88e1-28160ab77876,Y,
5886,71,Enrique Lefort,2369402245555,Beautiful and the Damned,nonfiction,1,10,$34.99,2021-07-15 04:13:26,Cologne,Germany,Albris.com,bdeccc46-6c69-4528-a396-751d305018c2,Y,
5887,33,Bluette Mies,0222708086258,Clash of Civilizations and Remaking of the World Order,history,2,8,$17.99,2021-09-16 06:17:51,lokoja,Nigeria,Audiobooksnow.com,6044d537-df95-42c8-9a49-95d0f192312e,Y,
5888,439,Léonie Smith,5871484185836,Nature of Statistical Learning Theory,data_science,3,5,$31.99,2021-11-10 04:23:44,cambridge,England,Kidsbooks.com,f8b3e600-80be-4b0b-9b26-45006e6dbee7,Y,
5889,214,Océane Brunner,9230225841978,Trial,fiction,2,10,$19.99,2021-03-13 18:17:20,Genoa,Italy,Thestrand.com,590728da-07a4-424f-83c2-bc4a0a5b26a1,Y,
5890,224,Inés Jaimes,0452519861496,Oxford book of Modern Science Writing,science,1,6,$34.99,2021-10-16 21:54:34,Faro,Portugal,Abebooks.com,26fb8a77-9396-4ca8-9122-492b527861ed,N,Card declined
5891,279,Elke Aubry,4261973781327,Great War for Civilization,history,3,10,$16.99,2021-03-20 20:35:34,Hamburg,Germany,Ebay.com,d49e8129-4941-4c29-b04e-e5388c197794,Y,
5892,41,Martina Hahn,6179722576293,From Beirut to Jerusalem,history,2,6,$28.99,2021-06-21 03:12:19,Tomar,Portugal,Thestrand.com,f8db511c-b925-4a04-a666-ba3108da87e3,N,Failed to connect to server
5893,358,Adem Scarlatti,0754706381207,Analysis,mathematics,1,8,$40.99,2021-04-12 00:22:19,Toulouse,France,Abebooks.com,9f3d0020-95b2-4ede-891b-a25dc6dbc372,Y,
5894,228,Marisol Pometta,0924367551961,Structure and Randomness,mathematics,1,2,$34.99,2021-02-25 19:06:00,New York,United States,Costco.com,f722dcab-8d02-4bfc-9820-5ca319bc663b,Y,
5895,73,Ermes Iannotti,0402163968379,Social Choice & Welfare,economics,2,10,$32.99,2021-07-02 18:16:01,Hiroshima,Japan,Booksamillion.com,f5a42277-fac4-49e8-9b35-eac9ef23d56c,Y,
5896,25,Cassandra Diallo,3028746881193,Devil's Advocate,fiction,2,9,$34.99,2021-10-25 20:08:46,Manchester,England,Booktopia.com,9c3799d7-814d-4108-9d9c-4fba144111a5,Y,
5897,220,Émile Renner,0222708086258,Clash of Civilizations and Remaking of the World Order,history,2,4,$17.99,2021-08-11 20:32:28,Madrid,Spain,Costco.com,71bb2756-1620-4d3a-8e68-35efb5ff9ec2,N,Card declined
5898,383,Jaime Haas,5871484185836,Nature of Statistical Learning Theory,data_science,2,5,$31.99,2021-06-29 22:49:15,Granada,Spain,Abebooks.com,9dbd8fc5-4a27-4dc1-8e61-cc159bca5880,Y,
5899,226,John Stiffel,1435212503008,Vyakti ani Valli,nonfiction,2,7,$37.99,2021-12-23 19:07:48,cardiff,England,ChronicleBooks.com,051de8be-f4fe-44d8-aa95-30adbebc29ee,Y,
5900,181,Autumn Didier,3375248015459,We the People,philosophy,1,6,$27.99,2021-05-21 10:04:53,Barcelona,Spain,Abebooks.com,d9350b96-9066-40ee-b414-3d669b5f62ea,Y,
5901,484,Türkan Gamboa,5074931864289,Talking Straight,nonfiction,1,6,$22.99,2021-05-29 08:11:51,Frankfurt,Germany,Hudsonbooksellers.com,8774af6e-aba0-4ddc-8a69-dbe45db4c0de,N,Failed to connect to server
5902,445,Simone Verduzco,2087091634572,Age of Wrath,history,2,8,$31.99,2021-02-01 06:52:24,Paris,France,Amazon.com,5ba10598-d7dd-4c54-9238-19195e24ce5a,N,Failed to connect to server
5903,364,Antoinette Hug,5103374430758,Information,science,1,8,$25.99,2021-08-28 09:51:04,Tijuana,Mexico,Hudsonbooksellers.com,734eee05-d28f-47a1-8a2c-92a4d08f98d8,N,Card declined
5904,375,Constance Schacht,0803513853343,Gun Gayin Awadi,nonfiction,2,6,$17.99,2021-01-23 05:49:32,Lisbon,Portugal,Thriftbooks.com,4a657eae-2af8-45a2-8155-5b239c5b3186,N,Failed to connect to server
5905,355,Shawn Chiappetta,1830675375108,Asami Asami,fiction,1,8,$31.99,2021-03-20 23:45:44,Valencia,Spain,Wordery.com,1b5c6fd1-86d6-49d9-a054-618c646c4f1a,Y,
5906,151,Beda Pacheco,4828298887549,Girl who played with Fire,fiction,3,5,$15.99,2021-01-30 17:22:56,Tampico,Mexico,Mcnallyrobinson.com,45f05e95-092b-4ff4-b87f-c6dae775bed6,Y,
5907,470,Gloria Geiger,9852741974369,Philosophy: Who Needs It,philosophy,1,10,$17.99,2021-12-04 15:00:18,Uyo,Nigeria,ChronicleBooks.com,e581cc4c-c031-4be1-886d-274d2b869eab,Y,
5908,312,Benvenuto Terán,2250909255447,Beyond the Three Seas,history,1,10,$25.99,2021-02-15 06:05:09,Uyo,Nigeria,Audiobooksnow.com,f4b1d64e-65e5-4fcd-a7bb-ca167ed12411,Y,
5909,126,Bruni Ramos,2954604860646,Age of the Warrior,history,2,9,$23.99,2021-07-14 06:55:38,Florence,Italy,Bookoutlet.com,daa6e0af-7ad2-4d81-a515-6da6fa4c13e0,N,Failed to connect to server
5910,443,Calcedonio Riddle,1428512400030,Python for Data Analysis,data_science,1,10,$37.99,2021-10-31 12:02:37,Stuttgart,Germany,Audible.com,0bb0377b-f9d4-4f15-a9d9-9ba50553ed11,Y,
5911,328,Edward Julien,6075994497628,Apulki,nonfiction,2,3,$37.99,2021-06-17 17:47:23,Nice,France,Hive.com,1f7401e4-ddd4-496c-a633-d8dd6ba8cf4c,Y,
5912,233,Danica Pineau,7751591795334,How to Think Like Sherlock Holmes,psychology,1,9,$24.99,2021-05-31 09:08:21,Merida,Mexico,Mcnallyrobinson.com,82e2467b-2899-4a6c-afb7-337ac830d4db,N,Failed to connect to server
5913,254,Desirée Schneider,0562462926484,Rationality & Freedom,economics,3,1,$17.99,2021-02-17 04:31:22,Tavira,Portugal,Albris.com,8f46e031-04ce-49c8-a9fa-d9275100efec,N,Failed to connect to server
5914,185,Céline Barraza,4828298887549,Girl who played with Fire,fiction,2,3,$15.99,2021-07-02 22:32:23,Benin city,Nigeria,Amazon.com,4305b65b-718a-41e0-9f9c-49c4b043e601,Y,
5915,237,Gastone Leu,0199226066959,Short History of the World,history,3,9,$40.99,2021-06-13 18:43:37,Kure,Japan,Audiobooksnow.com,3dfaf4b2-2666-4129-b2ec-581f71e8b00c,Y,
5916,201,Liesa Gallegos,2087091634572,Age of Wrath,history,2,1,$31.99,2021-07-27 20:43:34,Perugia,Italy,Ebay.com,8d19a0aa-eeb2-4938-a887-165dc1a86e81,Y,
5917,250,Jessica Bader,6016419538434,Great Indian Novel,fiction,1,10,$32.99,2021-05-11 08:08:33,Birmingham,England,Audible.com,be0b5b93-4430-494b-8ed5-e59edc310202,Y,
5918,34,Michelle Hunter,7793615349260,Mein Kampf,nonfiction,3,8,$36.99,2021-04-30 12:52:35,Lille,France,Wordery.com,a208d461-ffaa-4bbd-8568-4dbb8780389a,N,Failed to connect to server
5919,341,Zachary Hill,6408115517026,Veil: Secret Wars of the CIA,history,1,6,$27.99,2021-09-13 09:48:23,Bristol,England,Amazon.com,200a9c70-10dc-4e5d-8041-8c7c9994e232,N,Card declined
5920,162,Cecilia Altamirano,0924367551961,Structure and Randomness,mathematics,2,8,$34.99,2021-08-18 15:03:09,Porto,Portugal,Ebay.com,f3b4d990-703c-4e8f-beb3-9d1c8fc6b4c9,Y,
5921,85,Perla Paffrath,0743615110503,Unpopular Essays,philosophy,2,9,$32.99,2021-06-06 23:04:56,Cologne,Germany,Powellsbooks.com,09964d93-4c6c-4cb3-a0bf-2108f2a40255,Y,
5922,123,Jonathan Harper,6546118775514,Complete Sherlock Holmes,fiction,2,7,$18.99,2021-12-30 10:12:54,Toulouse,France,Walmart.com,bfd2c7f6-212c-4d57-9ca7-73f5176aa082,Y,
5923,41,Martina Hahn,3513933287112,Orientalism,history,3,2,$23.99,2021-06-30 15:06:34,Tomar,Portugal,Audiobooksnow.com,2a56dd32-3e2b-46b0-8487-f9b92ff81585,Y,
5924,101,César Sanchez,1435212503008,Vyakti ani Valli,nonfiction,2,5,$37.99,2021-08-22 15:31:50,Osaka,Japan,Hive.com,80ad654a-bcd3-4db8-8d0a-19a85c292fd9,Y,
5925,229,Judy Simon,2272998693009,Animal Farm,fiction,1,5,$23.99,2021-09-27 04:23:00,Aviero,Portugal,Thestrand.com,ad95d275-84e6-4a12-b51d-ab1f41a1567b,N,Failed to connect to server
5926,142,Carmen Quezada,5115055203513,Brethren,fiction,3,2,$32.99,2021-03-14 01:57:02,Kobe,Japan,Chapters.indigo.ca,b899d694-59cd-4bc2-a4e5-8de7a9d31418,Y,
5927,412,Liberto Migliaccio,2016304461544,Broca's Brain,science,3,10,$35.99,2021-08-19 03:57:37,Nice,France,Wordery.com,08b3c6ea-afd7-4b97-b0b4-6382f1a22840,N,Card declined
5928,191,Valentine Clark,5861837446677,More Tears to Cry,fiction,1,7,$21.99,2021-08-15 04:58:26,mainz,Germany,Albris.com,817991d3-83d3-48c3-a7b5-5611494244f3,N,Card declined
5929,216,Silvia Launay,3893055508242,Veteran,fiction,1,5,$18.99,2021-11-10 18:27:22,Tomar,Portugal,Audiobooksnow.com,b0f887db-16e7-4940-b531-1e1c31f98278,Y,
5930,155,Anne Chevalier,7751591795334,How to Think Like Sherlock Holmes,psychology,2,6,$24.99,2021-12-04 19:02:01,Chicago,United States,Hive.com,91ccc525-288b-4c46-be73-49496a714172,N,Failed to connect to server
5931,110,Alessia Cruz,6841269611613,Once There Was a War,nonfiction,3,7,$16.99,2021-10-24 18:47:48,Bilbao,Spain,Wordery.com,350d7725-01a6-4434-8cc9-2e0d8661c673,Y,
5932,136,Agnès Camacho,2016304461544,Broca's Brain,science,1,5,$35.99,2021-07-10 17:13:32,cardiff,England,Booktopia.com,ce5e0364-45b0-41f9-b6f9-c0b3b7bac6d6,N,Card declined
5933,44,Yésica Eugster,1428512400030,Python for Data Analysis,data_science,1,8,$37.99,2021-11-24 11:08:12,Cordoba,Spain,Albris.com,3fc5d951-8624-4ce4-955c-4da670934882,Y,
5934,157,Hernán Galindo,9676993002485,Jurassic Park,fiction,2,10,$34.99,2021-04-30 21:54:46,Benin city,Nigeria,Target.com,278f397a-137c-4e5f-9128-2864de7a04c1,Y,
5935,106,Senad Gasser,7793615349260,Mein Kampf,nonfiction,3,6,$36.99,2021-10-17 08:14:48,Turin,Italy,Hive.com,711acd66-4c78-429f-8d0b-cfbddfa9020f,Y,
5936,78,Cécile Gussoni,6650300891316,Machine Learning for Hackers,data_science,2,9,$23.99,2021-06-04 02:21:49,Bordeaux,France,Thestrand.com,84dc6346-49f8-4e99-b915-fb3fab353a99,Y,
5937,104,Aurélie Castro,9306046092513,Discovery of India,history,1,6,$17.99,2021-04-29 19:39:17,Merida,Mexico,Indiebound.com,731eec11-d500-494d-b98b-2bbfbb15174b,Y,
5938,179,Hilda Villarreal,1864573258577,Cathedral and the Bazaar,computer_science,1,4,$33.99,2021-10-21 02:39:50,Nice,France,Ebay.com,f4489be4-fab7-4ede-a6cf-e9c2fa0404d7,Y,
5939,180,Éric Benavides,9676993002485,Jurassic Park,fiction,2,6,$34.99,2021-12-21 01:51:48,cambridge,England,Waterstones.com,ae15c8a2-de03-4859-ae9a-f61d9b3e4b8e,Y,
5940,156,Rebecca Hartung,3793782527809,Karl Marx Biography,nonfiction,1,2,$19.99,2021-05-05 19:52:08,Florida,United States,Albris.com,e8d0eed1-78ea-4291-b618-e49bac883ff3,Y,
5941,337,Christina Lévêque,0443294316752,Raisin in the Sun,fiction,1,10,$33.99,2021-02-20 12:24:09,Guimaraes,Portugal,Powellsbooks.com,86a20555-3aba-4d0e-9d5a-3ee6b372664f,N,Failed to connect to server
5942,323,Benjamin Collet,3500631699682,Think Complexity,data_science,2,7,$32.99,2021-12-13 16:30:42,Marseille,France,Waterstones.com,e80dd401-092c-42a5-8d1f-a09c41f5f9d9,Y,
