order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,quantity,price,datetime,city,country(state),ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
6537,19, Jordan Brown,300723,Accord,Honda,UPI,8,26520,6/17/2021 23:54,Charleston,West Virginia,Car Max,cF-951690,N,The payment gateway does not support
6538,13, James Rodriguez,100648,Sierra,GMC,UPI,2,37195,02-02-2021 11:19,Birmingham,Alabama,Carvana,uX-654859,N,Incorrect Pin
6539,19, Jordan Brown,100648,Sierra,GMC,Wallet,14,37195,9/23/2021 16:28,Paducah,Kentucky,AutoTrader,Dw-865505,Y,
6540,11, Chris Jones,100409,Tacoma,Toyota,UPI,11,27150,08-11-2021 06:31,Norfolk,Virginia,Car Max,KI-660720,N,Incorrect Pin
6541,22, Jenny Pickard,300857,Model Y,Tesla,UPI,13,65990,4/21/2021 23:54,Norfolk,Virginia,AutoTrader,zx-926946,N,The billing address is invalid 
6542,11, Chris Jones,300786,Civic,Honda,Internet Banking,12,22550,6/18/2021 4:18,Columbia,South Carolina,eBay,JD-899488,Y,
6543,13, James Rodriguez,300451,Corolla,Toyota,Wallet,16,20425,06-05-2021 07:33,Little Rock,Arkansas,eBay,Gr-811971,Y,
6544,7, Calvin Harris,100409,Tacoma,Toyota,Card,16,27150,03-05-2021 04:13,Roanoke,Virginia,Carvana,rJ-967849,Y,
6545,9, Chloe Howells,300857,Model Y,Tesla,Card,15,65990,3/17/2021 10:17,Jackson,Mississippi,AutoTrader,nJ-618696,Y,
6546,12, Eric Kemsley,201081,Tucson,Hyundai,Wallet,1,24950,3/14/2021 4:31,Lynchburg,Virginia,eBay,hC-470685,Y,
6547,18, Susan Boyle,100409,Tacoma,Toyota,UPI,2,27150,3/18/2021 6:42,Meridian,Mississippi,Carfax,bI-458225,Y,
6548,12, Eric Kemsley,300786,Civic,Honda,Card,15,22550,11-06-2021 16:16,Augusta,Georgia,Carvana,sx-753059,Y,
6549,25, Karen Smith,300451,Corolla,Toyota,UPI,17,20425,08-01-2021 20:54,Paducah,Kentucky,eBay,kP-950734,Y,
6550,5, Brandon Johnson,100379,1500,Ram,Wallet,9,33975,3/27/2021 14:26,Roanoke,Virginia,eBay,Yv-448907,Y,
6551,19, Jordan Brown,200528,Grand Cherokee,Jeep,Internet Banking,18,39000,01-12-2021 04:57,Little Rock,Arkansas,Carvana,Ck-929067,Y,
6552,2, Mary Jane,100494,Highlander,Toyota,Card,19,35855,8/28/2021 1:21,Elkins,West Virginia,Carfax,py-991943,Y,
6553,5, Brandon Johnson,300479,Camry,Toyota,Wallet,14,25945,4/13/2021 23:46,Lake Charles,Louisiana,Car Max,VY-872791,Y,
6554,1, John Smith,200787,CR-V,Honda,Internet Banking,15,26800,2/15/2021 18:12,Lexington,Kentucky,Car Max,OG-142208,N,Credit or debit card is expired 
6555,1, John Smith,100379,1500,Ram,Card,20,33975,07-01-2021 23:22,Lake Charles,Louisiana,eBay,Xb-515934,Y,
6556,12, Eric Kemsley,300723,Accord,Honda,Internet Banking,5,26520,2/18/2021 22:26,Miami,Florida,Carfax,qh-293054,Y,
6557,18, Susan Boyle,100494,Highlander,Toyota,Card,11,35855,10/26/2021 12:37,Columbia,South Carolina,Car Max,cv-148130,Y,
6558,22, Jenny Pickard,200528,Grand Cherokee,Jeep,Card,6,39000,06-09-2021 18:43,Dulles,Virginia,eBay,Yn-120569,Y,
6559,10, Max Halloway,200122,Equinox,Chevrolet,Internet Banking,17,26300,4/28/2021 3:49,Lexington,Kentucky,eBay,yB-502723,Y,
6560,1, John Smith,200528,Grand Cherokee,Jeep,Card,13,39000,12/20/2021 6:57,Bristol,Tennessee,AutoTrader,Gr-557737,Y,
6561,10, Max Halloway,200787,CR-V,Honda,Wallet,4,26800,1/14/2021 5:12,Jackson,Kentucky,Carfax,CY-004692,Y,
6562,10, Max Halloway,100145,Silverado,Chevrolet,Card,19,34600,8/30/2021 22:39,Augusta,Georgia,Carfax,QK-565660,Y,
6563,25, Karen Smith,200261,Escape,Ford,Internet Banking,6,27185,03-12-2021 18:47,Columbus,Georgia,Carfax,bY-577161,Y,
6564,3,Alexander Hopkins,400562,Wrangler,Jeep,Wallet,15,30295,7/29/2021 6:15,Meridian,Mississippi,Carvana,ld-435192,N,The billing address is invalid 
6565,9, Chloe Howells,200122,Equinox,Chevrolet,Internet Banking,4,26300,11/18/2021 0:05,Huntsville,Alabama,Carfax,IZ-098131,N,Credit or debit card is expired 
6566,1, John Smith,300857,Model Y,Tesla,Wallet,5,65990,10/21/2021 22:59,Wilmington,North Carolina,Carvana,qT-192061,N,The billing address is invalid 
6567,22, Jenny Pickard,200482,RAV4,Toyota,Internet Banking,21,26975,05-05-2021 07:47,Key West,Florida,AutoTrader,nA-057206,Y,
6568,13, James Rodriguez,100145,Silverado,Chevrolet,Wallet,17,34600,9/14/2021 10:54,Athens,Georgia,Carfax,kl-771527,Y,
6569,23, Usamah Khan,200787,CR-V,Honda,Internet Banking,4,26800,02-05-2021 22:25,Fort Smith,Arkansas,Carfax,NU-390950,Y,
6570,4, Rashid Matthews,300451,Corolla,Toyota,Wallet,20,20425,12-05-2021 03:52,Mobile,Alabama,Car Max,pm-238074,Y,
6571,17, Maria Garcia,100379,1500,Ram,Card,13,33975,3/18/2021 12:05,Macon,Georgia,eBay,Ce-886958,Y,
6572,4, Rashid Matthews,200794,HR-V,Honda,UPI,10,23650,10-07-2021 05:13,Columbia,South Carolina,Carvana,Kr-903524,Y,
6573,4, Rashid Matthews,300479,Camry,Toyota,Internet Banking,19,25945,02-07-2021 05:24,Huntsville,Alabama,Carfax,Ho-678530,Y,
6574,6, Alex Poppins,100494,Highlander,Toyota,Card,6,35855,1/19/2021 17:26,West Palm Beach,Florida,AutoTrader,uw-883661,Y,
6575,14, Kumar Singh,200233,Explorer,Ford,Wallet,17,35510,8/16/2021 0:53,Charleston,West Virginia,Carvana,gJ-147355,Y,
6576,25, Karen Smith,100409,Tacoma,Toyota,Card,18,27150,12-10-2021 05:24,Birmingham,Alabama,Carfax,wY-928864,Y,
6577,19, Jordan Brown,200122,Equinox,Chevrolet,Wallet,16,26300,11-07-2021 20:29,North Little Rock,Arkansas,Car Max,hK-462517,Y,
6578,20, Ryan Collier,300804,Model 3,Tesla,Wallet,13,46990,5/31/2021 1:38,Memphis,Tennessee,eBay,Ti-911658,Y,
6579,13, James Rodriguez,100409,Tacoma,Toyota,UPI,3,27150,9/23/2021 8:27,Lynchburg,Virginia,AutoTrader,uh-139563,Y,
6580,12, Eric Kemsley,201081,Tucson,Hyundai,UPI,10,24950,7/18/2021 3:09,Little Rock,Arkansas,Car Max,Fh-057023,Y,
6581,15, Micheal Smith,200122,Equinox,Chevrolet,Internet Banking,6,26300,2/17/2021 12:30,Athens,Georgia,Carfax,mZ-464433,N,Incorrect Pin
6582,1, John Smith,200122,Equinox,Chevrolet,UPI,8,26300,07-06-2021 22:21,Johnson City,Tennessee,AutoTrader,xf-049984,Y,
6583,18, Susan Boyle,100648,Sierra,GMC,Internet Banking,14,37195,1/30/2021 11:27,Macon,Georgia,AutoTrader,uF-778875,N,The consumers account is suspended or closed 
6584,8, Justin Thomas,100145,Silverado,Chevrolet,UPI,19,34600,7/20/2021 19:27,Birmingham,Alabama,Carfax,NB-483915,N,The payment gateway does not support
6585,12, Eric Kemsley,200787,CR-V,Honda,Card,18,26800,4/21/2021 23:05,Birmingham,Alabama,AutoTrader,XZ-540074,Y,
6586,5, Brandon Johnson,200528,Grand Cherokee,Jeep,UPI,19,39000,8/14/2021 14:09,Tupelo,Mississippi,Car Max,gx-067691,N,The consumers account is suspended or closed 
6587,2, Mary Jane,200261,Escape,Ford,UPI,14,27185,1/19/2021 13:49,Columbus,Georgia,Carfax,GP-140960,Y,
6588,20, Ryan Collier,300786,Civic,Honda,Card,5,22550,8/22/2021 12:37,New Orleans,Louisiana,Carfax,Xf-824353,N,Incorrect Pin
6589,23, Usamah Khan,100648,Sierra,GMC,UPI,3,37195,8/25/2021 6:55,Meridian,Mississippi,AutoTrader,BW-752779,Y,
6590,10, Max Halloway,100145,Silverado,Chevrolet,Wallet,10,34600,3/21/2021 17:25,Cape Hatteras,North Carolina,Carfax,Qo-977131,Y,
6591,19, Jordan Brown,100145,Silverado,Chevrolet,Card,13,34600,01-10-2021 03:15,Shreveport,Louisiana,eBay,lF-709799,Y,
6592,24, Amy Barnes,200787,CR-V,Honda,UPI,5,26800,6/16/2021 13:49,West Palm Beach,Florida,Carvana,uk-297026,Y,
6593,9, Chloe Howells,200482,RAV4,Toyota,Internet Banking,12,26975,10/22/2021 11:14,Miami,Florida,AutoTrader,rn-265665,Y,
6594,9, Chloe Howells,200967,Rogue,Nissan,UPI,9,27150,11/17/2021 20:28,Lynchburg,Virginia,eBay,Ee-083870,N,Merchant account blocks the transaction
6595,19, Jordan Brown,100648,Sierra,GMC,UPI,4,37195,9/17/2021 10:15,Lynchburg,Virginia,Car Max,tl-654371,Y,
6596,21, Louis Way,300786,Civic,Honda,UPI,12,22550,07-07-2021 11:34,Oak Ridge,Tennessee,eBay,Ty-449052,N,Credit or debit card is expired 
6597,19, Jordan Brown,200528,Grand Cherokee,Jeep,Wallet,14,39000,12-10-2021 17:12,Little Rock,Arkansas,Car Max,SL-768988,Y,
6598,10, Max Halloway,300451,Corolla,Toyota,UPI,2,20425,8/30/2021 8:09,Winston-Salem,North Carolina,AutoTrader,Rh-470751,Y,
6599,3,Alexander Hopkins,200528,Grand Cherokee,Jeep,Internet Banking,9,39000,08-01-2021 07:10,Wilmington,North Carolina,AutoTrader,gs-567847,Y,
6600,1, John Smith,100243,F-150,Ford,Card,2,45525,09-08-2021 23:39,Spartanburg,South Carolina,Carfax,cL-676131,N,Credit or debit card is canceled
6601,19, Jordan Brown,200482,RAV4,Toyota,Internet Banking,18,26975,6/15/2021 13:15,Fort Myers,Florida,AutoTrader,uH-038749,Y,
6602,12, Eric Kemsley,300479,Camry,Toyota,Wallet,13,25945,1/16/2021 2:00,Mobile,Alabama,eBay,Ak-492565,Y,
6603,16, Dave Hernandez,200233,Explorer,Ford,Card,16,35510,7/16/2021 23:42,Columbus,Georgia,eBay,Vd-520502,Y,
6604,4, Rashid Matthews,100494,Highlander,Toyota,Internet Banking,11,35855,8/16/2021 1:27,Baton Rouge,Louisiana,eBay,ni-536150,Y,
6605,5, Brandon Johnson,200787,CR-V,Honda,UPI,18,26800,04-04-2021 07:55,Louisville,Kentucky,Carvana,Df-725971,Y,
6606,11, Chris Jones,400562,Wrangler,Jeep,Internet Banking,13,30295,3/31/2021 6:29,Lynchburg,Virginia,Car Max,mz-131068,Y,
6607,19, Jordan Brown,400562,Wrangler,Jeep,Internet Banking,10,30295,7/31/2021 11:35,Dulles,Virginia,AutoTrader,gA-012735,Y,
6608,15, Micheal Smith,201081,Tucson,Hyundai,UPI,2,24950,6/29/2021 6:48,Spartanburg,South Carolina,eBay,zJ-122078,Y,
6609,16, Dave Hernandez,300804,Model 3,Tesla,UPI,14,46990,01-06-2021 04:54,Charleston,South Carolina,Carfax,Om-906206,Y,
6610,2, Mary Jane,300857,Model Y,Tesla,UPI,4,65990,09-08-2021 23:35,Raleigh,North Carolina,Carvana,cV-792689,Y,
6611,9, Chloe Howells,200967,Rogue,Nissan,Internet Banking,19,27150,07-06-2021 14:01,Richmond,Virginia,AutoTrader,Ty-857300,N,The billing address is invalid 
6612,4, Rashid Matthews,100379,1500,Ram,Card,11,33975,12/27/2021 14:58,Orlando,Mind,Carfax,Kk-297091,Y,
6613,16, Dave Hernandez,300857,Model Y,Tesla,Internet Banking,1,65990,10/24/2021 21:37,Montgomery,Alabama,eBay,iB-951082,N,The billing address is invalid 
6614,19, Jordan Brown,100243,F-150,Ford,Card,15,45525,10/13/2021 6:01,Bowling Green,Kentucky,eBay,Pk-864868,N,The billing address is invalid 
6615,19, Jordan Brown,201137,CX-5,Mazda,UPI,6,26250,4/20/2021 6:01,Apalachicola,Florida,Carvana,WQ-997125,Y,
6616,3,Alexander Hopkins,100243,F-150,Ford,Internet Banking,19,45525,10/30/2021 21:46,Fort Smith,Arkansas,eBay,Lw-632522,Y,
6617,24, Amy Barnes,100145,Silverado,Chevrolet,Card,13,34600,1/21/2021 19:10,Beckley,West Virginia,Carvana,wF-183097,Y,
6618,14, Kumar Singh,200122,Equinox,Chevrolet,Wallet,4,26300,3/18/2021 5:28,Gainesville,Florida,AutoTrader,VR-093661,Y,
6619,1, John Smith,300857,Model Y,Tesla,UPI,10,65990,09-04-2021 17:26,Huntington,West Virginia,Carvana,Fc-060710,Y,
6620,16, Dave Hernandez,201278,Outback,Subaru,UPI,11,26945,8/30/2021 13:48,Little Rock,Arkansas,Carfax,wz-838875,Y,
6621,18, Susan Boyle,300451,Corolla,Toyota,UPI,13,20425,10-10-2021 18:08,New Orleans,Louisiana,eBay,Ji-411130,Y,
6622,25, Karen Smith,300451,Corolla,Toyota,UPI,2,20425,11/13/2021 6:44,Birmingham,Alabama,Carvana,pM-659104,Y,
6623,25, Karen Smith,300451,Corolla,Toyota,Card,10,20425,3/17/2021 8:22,Pensacola,Florida,Carfax,nf-226060,Y,
6624,8, Justin Thomas,200967,Rogue,Nissan,Wallet,2,27150,09-09-2021 07:18,Montgomery,Alabama,Carvana,Xf-121915,Y,
6625,22, Jenny Pickard,300451,Corolla,Toyota,Wallet,2,20425,12/20/2021 18:35,Meridian,Mississippi,AutoTrader,OV-862415,N,Credit or debit card is expired 
6626,9, Chloe Howells,200967,Rogue,Nissan,Card,11,27150,04-08-2021 12:14,Louisville,Kentucky,Carfax,Uy-419119,N,Merchant account blocks the transaction
6627,24, Amy Barnes,200967,Rogue,Nissan,Internet Banking,7,27150,1/22/2021 4:32,Orlando,Florida,Car Max,Ep-225926,N,The consumers account is suspended or closed 
6628,25, Karen Smith,300479,Camry,Toyota,Wallet,12,25945,12/25/2021 19:26,Huntington,West Virginia,eBay,vQ-581186,Y,
6629,21, Louis Way,100243,F-150,Ford,Wallet,6,45525,11-08-2021 13:02,Lexington,Kentucky,Carvana,nF-778136,Y,
6630,8, Justin Thomas,100494,Highlander,Toyota,Internet Banking,2,35855,7/16/2021 6:12,Jackson,Mississippi,AutoTrader,jQ-301796,N,Credit or debit card is expired 
6631,3,Alexander Hopkins,Grapes,Tucson,Hyundai,Wallet,14,24950,7/31/2021 8:48,Greenville,South Carolina,Car Max,bP-102412,Y,
6632,21, Louis Way,200787,CR-V,Honda,Card,9,26800,8/16/2021 20:57,Huntington,West Virginia,Carfax,qF-109981,Y,
6633,8, Justin Thomas,300786,Civic,Honda,Internet Banking,18,22550,1/27/2021 6:51,Charleston,South Carolina,Carvana,GA-055964,Y,
6634,21, Louis Way,201081,Tucson,Hyundai,Card,6,24950,7/19/2021 17:51,Birmingham,Alabama,AutoTrader,eY-504950,Y,
6635,12, Eric Kemsley,200261,Escape,Ford,UPI,14,27185,06-04-2021 08:58,Little Rock,Arkansas,eBay,fB-535147,Y,
6636,1, John Smith,400562,Wrangler,Jeep,Internet Banking,2,30295,8/21/2021 21:25,Macon,Georgia,eBay,aA-516569,Y,
6637,13, James Rodriguez,200528,Grand Cherokee,Jeep,Card,12,39000,3/16/2021 15:26,Fort Smith,Arkansas,Carfax,by-529859,Y,
6638,6, Alex Poppins,300479,Camry,Toyota,Internet Banking,5,25945,02-09-2021 16:56,Pensacola,Florida,AutoTrader,Wo-076201,N,Merchant account blocks the transaction
6639,7, Calvin Harris,201137,CX-5,Mazda,Internet Banking,8,26250,6/21/2021 6:17,Roanoke,Virginia,Car Max,ij-990514,Y,
6640,4, Rashid Matthews,300857,Model Y,Tesla,Internet Banking,11,65990,01-12-2021 05:57,Meridian,Mississippi,Carvana,NZ-827890,N,Incorrect Pin
6641,11, Chris Jones,200261,Escape,Ford,Internet Banking,21,27185,02-03-2021 20:26,Columbus,Georgia,Carvana,Ge-461544,Y,
6642,4, Rashid Matthews,100243,F-150,Ford,Card,2,45525,03-11-2021 06:20,Augusta,Georgia,Carfax,HK-421959,Y,
6643,1, John Smith,200482,RAV4,Toyota,Card,14,26975,8/25/2021 23:59,Huntington,West Virginia,Carfax,Ae-048167,N,The payment gateway does not support
6644,8, Justin Thomas,200122,Equinox,Chevrolet,Internet Banking,11,26300,02-08-2021 02:43,Asheville,North Carolina,AutoTrader,Pv-523700,Y,
6645,11, Chris Jones,200794,HR-V,Honda,Internet Banking,15,23650,07-09-2021 10:50,Charleston,West Virginia,Carvana,rg-616487,Y,
6646,16, Dave Hernandez,400562,Wrangler,Jeep,Wallet,16,30295,11/22/2021 3:51,Mobile,Alabama,AutoTrader,lw-571191,Y,
6647,14, Kumar Singh,200794,HR-V,Honda,Wallet,18,23650,8/17/2021 0:17,Baton Rouge,Louisiana,eBay,Ub-226238,Y,
6648,12, Eric Kemsley,201081,Tucson,Hyundai,UPI,16,24950,03-08-2021 21:24,Meridian,Mississippi,AutoTrader,Lo-610848,N,The billing address is invalid 
6649,1, John Smith,300723,Accord,Honda,Wallet,6,26520,02-09-2021 15:30,Spartanburg,South Carolina,AutoTrader,BP-270960,Y,
6650,17, Maria Garcia,200967,Rogue,Nissan,Wallet,2,27150,10-09-2021 00:58,Fort Smith,Arkansas,AutoTrader,tE-930395,Y,
6651,1, John Smith,300995,Altima,Nissan,Internet Banking,7,24900,12-12-2021 14:47,New Orleans,Louisiana,Carvana,vW-325243,Y,
6652,13, James Rodriguez,201137,CX-5,Mazda,Card,14,26250,08-02-2021 05:48,Meridian,Mississippi,AutoTrader,HR-710218,Y,
6653,14, Kumar Singh,300857,Model Y,Tesla,UPI,13,65990,8/21/2021 5:29,North Little Rock,Arkansas,Carfax,lE-420041,Y,
6654,8, Justin Thomas,300786,Civic,Honda,Internet Banking,4,22550,07-09-2021 22:19,Bowling Green,Kentucky,Carfax,vw-950973,Y,
6655,22, Jenny Pickard,300451,Corolla,Toyota,Internet Banking,14,20425,04-05-2021 15:05,Elkins,West Virginia,AutoTrader,iI-575731,N,Credit or debit card is canceled
6656,25, Karen Smith,200233,Explorer,Ford,UPI,8,35510,8/19/2021 7:06,Cape Hatteras,North Carolina,Car Max,KP-668074,Y,
6657,25, Karen Smith,100409,Tacoma,Toyota,UPI,11,27150,3/28/2021 2:36,Charlotte,North Carolina,AutoTrader,Vp-915468,N,The consumers account is suspended or closed 
6658,14, Kumar Singh,200482,RAV4,Toyota,Card,11,26975,8/24/2021 15:05,Richmond,Virginia,Carvana,Lp-066733,Y,
6659,24, Amy Barnes,100409,Tacoma,Toyota,Card,5,27150,4/18/2021 10:45,Charlotte,North Carolina,Carfax,Wm-000551,Y,
6660,24, Amy Barnes,200233,Explorer,Ford,Internet Banking,8,35510,9/17/2021 20:32,Charleston,West Virginia,Car Max,GP-121987,Y,
6661,1, John Smith,200787,CR-V,Honda,Card,19,26800,7/14/2021 11:09,Baton Rouge,Louisiana,Car Max,qI-687366,Y,
6662,8, Justin Thomas,200261,Escape,Ford,Internet Banking,21,27185,2/20/2021 23:37,Fort Smith,Arkansas,Car Max,Bu-933612,N,Merchant account blocks the transaction
6663,4, Rashid Matthews,300723,Accord,Honda,UPI,6,26520,11-11-2021 16:46,Winston-Salem,North Carolina,Carvana,lR-469669,Y,
6664,25, Karen Smith,100243,F-150,Ford,Card,18,45525,12/28/2021 4:04,Gainesville,Florida,Carvana,sS-277825,Y,
6665,4, Rashid Matthews,200122,Equinox,Chevrolet,UPI,19,26300,1/16/2021 16:00,Montgomery,Alabama,Car Max,aj-602442,Y,
6666,1, John Smith,200122,Equinox,Chevrolet,Wallet,12,26300,5/19/2021 10:39,Montgomery,Alabama,Car Max,Ia-425655,N,Merchant account blocks the transaction
6667,11, Chris Jones,100243,F-150,Ford,Card,2,45525,1/23/2021 4:45,Little Rock,Arkansas,Carfax,rW-706551,N,The consumers account is suspended or closed 
6668,11, Chris Jones,300723,Accord,Honda,Card,10,26520,11-10-2021 02:04,Baton Rouge,Louisiana,Carfax,hq-323537,Y,
6669,9, Chloe Howells,300451,Corolla,Toyota,Wallet,2,20425,04-04-2021 07:18,Jackson,Mississippi,AutoTrader,Zd-974623,Y,
6670,7, Calvin Harris,201137,CX-5,Mazda,Card,19,26250,10/15/2021 15:29,Baton Rouge,Louisiana,eBay,Vx-309996,N,Merchant account blocks the transaction
6671,9, Chloe Howells,200233,Explorer,Ford,Card,9,35510,9/29/2021 0:52,Kingsport,Tennessee,Carvana,FL-984081,Y,
6672,25, Karen Smith,300995,Altima,Nissan,Internet Banking,11,24900,4/22/2021 15:24,Huntsville,Alabama,Car Max,xx-736021,N,Incorrect Pin
6673,13, James Rodriguez,100409,Tacoma,Toyota,Card,17,27150,04-06-2021 11:56,Spartanburg,South Carolina,eBay,TK-575900,Y,
6674,25, Karen Smith,400562,Wrangler,Jeep,Wallet,11,30295,7/24/2021 6:53,Shreveport,Louisiana,AutoTrader,aR-418259,Y,
6675,9, Chloe Howells,100379,1500,Ram,Internet Banking,12,33975,10/15/2021 4:23,Bowling Green,Kentucky,Car Max,dk-758904,Y,
6676,21, Louis Way,300995,Altima,Nissan,Wallet,4,24900,11/25/2021 17:54,Fort Myers,Florida,Car Max,MU-770224,Y,
6677,20, Ryan Collier,300857,Model Y,Tesla,Card,12,65990,09-12-2021 13:04,Atlanta,Georgia,Carvana,eE-564292,Y,
6678,7, Calvin Harris,300857,Model Y,Tesla,Wallet,8,65990,03-02-2021 04:51,Huntsville,Alabama,eBay,Zk-493081,Y,
6679,23, Usamah Khan,100379,1500,Ram,Wallet,10,33975,4/28/2021 23:46,Vero Beach,Mind,Car Max,HQ-748528,Y,
6680,15, Micheal Smith,200794,HR-V,Honda,Card,17,23650,7/31/2021 15:52,Roanoke,Virginia,AutoTrader,eq-474051,Y,
6681,22, Jenny Pickard,100243,F-150,Ford,Wallet,15,45525,9/24/2021 17:26,Shreveport,Louisiana,Car Max,jm-981588,N,Credit or debit card is expired 
6682,8, Justin Thomas,201081,Tucson,Hyundai,Internet Banking,11,24950,3/28/2021 10:15,Baton Rouge,Louisiana,AutoTrader,fg-358228,N,The billing address is invalid 
6683,20, Ryan Collier,201278,Outback,Subaru,Wallet,9,26945,10/30/2021 4:57,Meridian,Mississippi,AutoTrader,An-671619,Y,
6684,7, Calvin Harris,400562,Wrangler,Jeep,Card,19,30295,5/30/2021 2:57,Kingsport,Tennessee,AutoTrader,AX-933749,Y,
6685,12, Eric Kemsley,200528,Grand Cherokee,Jeep,Card,7,39000,5/13/2021 4:23,Huntsville,Alabama,Carvana,YP-867282,Y,
6686,23, Usamah Khan,300857,Model Y,Tesla,UPI,3,65990,8/22/2021 20:43,Athens,Georgia,Carvana,OG-304305,Y,
6687,5, Brandon Johnson,200482,RAV4,Toyota,Internet Banking,17,26975,04-07-2021 12:06,Elkins,West Virginia,AutoTrader,FD-754024,Y,
6688,15, Micheal Smith,200261,Escape,Ford,UPI,9,27185,3/22/2021 6:45,North Little Rock,Arkansas,Car Max,Mj-750700,Y,
6689,23, Usamah Khan,200967,Rogue,Nissan,Internet Banking,17,27150,5/25/2021 22:47,Birmingham,Alabama,AutoTrader,Qj-864501,Y,
6690,24, Amy Barnes,300804,Model 3,Tesla,UPI,2,46990,9/21/2021 4:13,Louisville,Kentucky,Car Max,xk-213272,Y,
6691,9, Chloe Howells,200261,Escape,Ford,UPI,14,27185,5/26/2021 22:47,Fort Smith,Arkansas,Carvana,fr-943163,Y,
6692,21, Louis Way,400562,Wrangler,Jeep,Card,20,30295,03-03-2021 14:04,Lynchburg,Virginia,Carfax,XY-977741,Y,
6693,2, Mary Jane,200967,Rogue,Nissan,Card,18,27150,10-04-2021 06:15,Kingsport,Tennessee,eBay,SR-813117,Y,
6694,12, Eric Kemsley,100243,F-150,Ford,Wallet,9,45525,07-06-2021 15:59,Kingsport,Tennessee,Carvana,Ra-876077,Y,
6695,11, Chris Jones,100409,Tacoma,Toyota,Wallet,12,27150,5/15/2021 21:25,Charlotte,North Carolina,Carvana,rc-098498,Y,
6696,14, Kumar Singh,100145,Silverado,Chevrolet,Card,20,34600,6/25/2021 4:24,Birmingham,Alabama,Carfax,DA-062779,Y,
6697,5, Brandon Johnson,200233,Explorer,Ford,Internet Banking,16,35510,5/14/2021 18:50,Huntsville,Alabama,Carfax,OI-291918,N,Credit or debit card is expired 
6698,5, Brandon Johnson,200794,HR-V,Honda,Wallet,21,23650,5/16/2021 13:27,Spartanburg,South Carolina,Carfax,rx-102890,Y,
6699,16, Dave Hernandez,300479,Camry,Toyota,Wallet,17,25945,5/14/2021 20:33,Mobile,Alabama,eBay,Bc-609967,Y,
6700,6, Alex Poppins,300857,Model Y,Tesla,Wallet,20,65990,4/17/2021 10:24,Asheville,North Carolina,Carfax,AP-062694,N,Merchant account blocks the transaction
6701,18, Susan Boyle,100379,1500,Ram,UPI,15,33975,5/22/2021 11:28,Richmond,Virginia,AutoTrader,GC-421334,N,The consumers account is suspended or closed 
6702,22, Jenny Pickard,300786,Civic,Honda,Wallet,15,22550,12-02-2021 07:10,Spartanburg,South Carolina,AutoTrader,sp-895667,N,Incorrect Pin
6703,11, Chris Jones,300786,Civic,Honda,Card,5,22550,1/26/2021 15:45,Montgomery,Alabama,Carvana,Cp-662939,Y,
6704,14, Kumar Singh,200233,Explorer,Ford,UPI,8,35510,01-11-2021 13:13,Lake Charles,Louisiana,AutoTrader,DS-595584,N,Credit or debit card is canceled
6705,17, Maria Garcia,100379,1500,Ram,Wallet,11,33975,05-10-2021 08:04,Beckley,West Virginia,Carvana,LZ-415878,Y,
6706,10, Max Halloway,200233,Explorer,Ford,UPI,14,35510,04-01-2021 10:14,Columbus,Georgia,Carvana,BO-408459,Y,
6707,4, Rashid Matthews,300451,Corolla,Toyota,Wallet,19,20425,6/15/2021 9:40,Roanoke,Virginia,Car Max,PR-078798,Y,
6708,17, Maria Garcia,300479,Camry,Toyota,UPI,8,25945,5/15/2021 3:46,Paducah,Kentucky,eBay,hd-448918,Y,
6709,16, Dave Hernandez,300995,Altima,Nissan,Wallet,3,24900,4/15/2021 2:28,Chattanooga,Tennessee,Car Max,sP-021029,Y,
6710,20, Ryan Collier,300995,Altima,Nissan,Card,13,24900,2/26/2021 7:46,Huntsville,Alabama,AutoTrader,my-442785,Y,
6711,17, Maria Garcia,300857,Model Y,Tesla,UPI,7,65990,6/29/2021 9:26,Charleston,South Carolina,Carvana,qx-931391,N,The billing address is invalid 
